Ship,BuildingYear,BuildingYard,Owner,Operator,Length,Breadth,Draft,GT,Mashinery,Flag,Notes
'M/F Finnsea','2011 ','Jinling Shipyard, China (#70439)','Finnlines Luxemburg SA','Finnlines','187,1 m','26,5 m','6,8 m','28.002','2 * Wärtsilä W8L46F','Finland','-'
'M/F Finnsky','2012 ','Jinling Shipyard, China (#70440)','Finnlines Luxemburg SA','Finnlines','187,1 m','26,5 m','6,8 m','28.002','2 * Wärtsilä W8L46F','Finland','-'
'M/F Finnstar','2006 ','Fincantieri-Cantieri Navali Italiani S.p.A., Italy (#6123)','Finnlines','Finnlines','218,77 m','30,52 m','7,1 m','42.923','4 * Wärtsilä 9L46D','Finland','-'
'M/F Finnsun','2012 ','Jinling Shipyard, China (#70441)','Finnlines Luxemburg SA','Finnlines','187,1 m','26,5 m','6,8 m','28.002','2 * Wärtsilä W8L46F','Finland','-'
'M/F Finntide','2012 ','Jinling Shipyard, China (#70442)','Finnlines Luxemburg SA','Finnlines','187,1 m','26,5 m','6,8 m','28.002','2 * Wärtsilä W8L46F','Finland','-'
'M/F Finnwave','2012 ','Jinling Shipyard, China (#70443)','Finnlines Luxemburg SA','Finnlines','187,1 m','26,5 m','6,8 m','28.002','2 * Wärtsilä W8L46F','Finland','-'
'M/F Inowroclaw','1980 ','Rauma Repola Oy, Finland (#259)','Euroafrica Linie','Finnlines','137,19 m','23,04 m','7,4 m','14.786','2 * Sulzer Z40/48','Poland','-'
'M/F Europalink','2007 ','Fincantieri-Cantieri Navali Italiani S.p.A., Italy (#6124)','Nordö-Link Ab','FinnLink','218,77 m','30,5 m','7,0 m','46.124','4 * Wärtsilä 9L46D','Sweden','Interior - Europalink http://www.ferry-site.dk/9319454.htm'
'M/F Finncanopus','2023 ','CMI Jinling Weihai Shipyard, China (#Wo277)','?','FinnLink','229,5 m','33,6 m','?','?','Wärtsilä 46F','Finland','-'
'M/F Finnfellow','2000 / 2005','Puerto Real shipyard, Spain (#80)','Finnlines Plc','FinnLink','188,3 m / 189,7 m','28,7 m','6,0 m','33.724','4 * Sulzer 8ZAL40S','Finland','-'
'M/F Finnsirius','2023 ','CMI Jinling Weihai Shipyard, China (#W0276)','?','FinnLink','229,5 m','33,6 m','?','?','Wärtsilä 46F','Finland','-'
'M/F Finnswan','2007 ','Fincantieri-Cantieri Navali Italiani S.p.A., Italy (#6134)','Finnlines Plc','FinnLink','218,0 m','30,5 m','7,0 m','42.000','4 * Wärtsilä 9L46D','Finland','Interior - Nordlink http://www.ferry-site.dk/9336256.htm'
'M/F Bergensfjord','2014 / 2018','Bergen Group Fosen, Norway (#88)','Fjord Skibsholding IV A/S','Fjord Line','170,0 m','27,48 m','6,35 m','31.678 / 32.491','4 * BV12PG Rolls Royce LNG','Denmark','-'
'HSC Fjord FSTR','2021 ','Austal ships, Philippines (#419)','Fjord Skibsholding V A/S','Fjord Line','109,09 m','30,49 m','3,8 m','11.888','?','Denmark','-'
'M/F Oslofjord','1993 / 1997 / 2014','Bruce Shipyard, Sweden','Fjord Skibsholding I A/S','Fjord Line','134,40 m','24,0 m','5,7 m','16.551 / 16.794 / 17.851','2 * Wärtsilä 8ZA40S','Norway','-'
'M/F Stavangerfjord','2013 / 2017','Bergen Group Fosen, Norway (#87)','Fjord Skibsholding III A/S','Fjord Line','170,0 m','27,48 m','6,35 m','31.678 / 32.491','4 * BV12PG Rolls Royce LNG','Denmark','-'
'M/F ???','2023 ','Tersan Shipyard, Turkey (#1113)','Fjord1 ASA','Fjord1','84 m','16,3 m','?','?','?','Norway','Delivery in Q2 2023.'
'M/F ???','2023 ','Tersan Shipyard, Turkey (#1114)','Fjord1 ASA','Fjord1','84 m','16,3 m','?','?','?','Norway','Delivery in Q2 2023.'
'M/F Austrått','2018 ','Havyard Ship Technology AS, Norway (#133)','Fjord1 ASA','Fjord1','66,4 m','14,2 m','3,8 m','2.159','? + Battery','Norway','-'
'M/F Bergensfjord','2006 ','Aker Yards AS, Norway (#148)','Fjord1 ASA','Fjord1','129,8 m','18,7 m','4,75 m','4.325','2 * Rolls-Royce Marine KVGS-12G4 + 2 * Rolls-Royce Marine KVGS-16G4','Norway','-'
'M/F Bjørnsund','1979 ','Trønderverftet AS, Hommelvik, Norway (#43)','Fjord1 AS','Fjord1','73,52 m','13,72 m','3,4 m','1.105','Wichmann','Norway','-'
'M/F Boknafjord','2011 ','Fiskerstrand BLRT AS, Norway (#9)','Fjord1 ASA','Fjord1','129,9 m','18,8 m','4,0 m','7.536','3 * Rolls-Royce','Norway','-'
'M/F Bolsøy','1971 ','Hatlø Verkstad A/S, Norway (#45)','Fjord1 MRF AS','Fjord1','68,01 m','11,52 m','2,9 m','988','2 * Wichmann','Norway','-'
'M/F Davik','2009 ','Fiskerstrand BLRT, Norway (#5)','Fjord1 ASA','Fjord1','54,6 m','14,0 m','3,15 m','777','?','Norway','-'
'M/F Driva','1963 ','Ulstein Mek. Verksted AS, Norway (#24)','Fjord1 ASA','Fjord1','48,97 m','10,6 m','?','499','Bergen (1994-)','Norway','-'
'M/F Dryna','2005 ','Aker Aukra AS, Norway (#116)','Fjord1 ASA','Fjord1','67,64 m','14,4 m','3,16 m','1.351','Volvo D16 (2012-)','Norway','-'
'M/F Eid','1978 ','Eid Verft A/S, Norway (#11)','Fjord1 ASA','Fjord1','64,49 m','11,25 m','3,5 m','838','?','Norway','-'
'M/F Eidsfjord','2017 ','Tersan Shipyard, Turkey (#1074)','Fjord1 ASA','Fjord1','106,2 m','16,8 m','3,8 m','2.697','2 * Scania DI16M + Battery','Norway','-'
'M/F Eira','2002 ','Gdanska Stocznia Remontova, Poland (#828)','Fjord1 ASA','Fjord1','87,6 m','16,0 m','3,6 m','1.986','2 * Caterpillar 3512C (2020-)','Norway','-'
'M/F Eresfjord','2019 ','Tersan Shipyard, Turkey (#1092)','Fjord1 ASA','Fjord1','107,5 m','17,7 m','3,8 m','2.797','? + Battery','Norway','-'
'M/F Fannefjord','2010 ','Gdanska Stocznia "Remontowa" SA, Poland (#1994/2)','Fjord1 ASA','Fjord1','122,69 m','16,21 m','3,5 m','2.971','2 * Mitsubishi GS16R-MPTK + Battery','Norway','Converted to hybrid ferry in 2015.'
'M/F Florøy','2020 ','Sefine Shipyard, Turkey (#34)','Fjord1 ASA','Fjord1','84,32 m','17,0 m','4,04 m','2.985','2 * Caterpillar C32 + Battery','Norway','-'
'M/F Giskøy','2019 ','Havyard Ship Technology AS, Norway (#138)','Fjord1 ASA','Fjord1','111,0 m','17,0 m','?','2.641','4 * Volvo Penta D16C + Battery','Norway','-'
'M/F Gloppefjord','2017 ','Tersan Shipyard, Turkey (#1073)','Fjord1 ASA','Fjord1','106,2 m','16,8 m','3,8 m','2.697','2 * Scania DI16M + Battery','Norway','-'
'M/F Glutra','2000 / 2010','Langsten Slip & Båtbyggeri, Norway (#181)','Fjord1 ASA','Fjord1','94,8 m / 121,2 m','15,7 m','3,85 m','1.651 / 2.268','4 * Mitsubishi GS12R-PTK','Norway','First LNG ferry in Norway.'
'M/F Grip','2020 ','Cemre Shipyard, Turkey (#69)','Fjord1 ASA','Fjord1','95,56 m','14,8 m','3,6 m','2.828','2 * Caterpillar C32 + Battery','Norway','-'
'M/F Hadarøy','2018 ','Havyard Ship Technology AS, Norway (#136)','Fjord1 ASA','Fjord1','111,0 m','17,0 m','?','2.641','4 * Volvo Penta D16C + Battery','Norway','-'
'M/F Harøy','2006 ','Aker Aukra AS, Norway (#117)','Fjord1 ASA','Fjord1','67,64 m','14,0 m','3,16 m','1.351','Volvo D 16 (2012-)','Norway','-'
'M/F Hillefjord','2019 ','Sefine Shipyard, Turkey (#33)','Fjord1 ASA','Fjord1','84,32 m','17,0 m','4,04 m','2.985','2 * Caterpillar C32 + Battery','Norway','-'
'M/F Hjørundfjord','2011 ','Gdanska Stocznia "Remontowa" S.A., Poland (#1894/2)','Fjord1 ASA','Fjord1','109,53 m','16,99 m','3,43 m','2.967','?','Norway','-'
'M/F Horgefjord','2018 ','Tersan Shipyard, Turkey (#1076)','Fjord1 ASA','Fjord1','112,5 m','16,8 m','4,06 m','3.618','4 * Scania + Battery','Norway','-'
'M/F Hornelen','2016 ','Ada Shipyard, Turkey (#116)','Fjord1 AS','Fjord1','75,8 m','14,2 m','3,8 m','1.795','2 * Caterpillar C32','Norway','-'
'M/F Husavik','2018 ','Havyard Ship Technology, Norway (#132)','Fjord1 ASA','Fjord1','66,4 m','14,2 m','?','2.159','? + Battery','Norway','-'
'M/F Ivar Aasen','1998 ','Zamakona, Astilleros S.A., Spain (#416)','Fjord1 ASA','Fjord1','87,0 m','15,0 m','4,3 m','1.614','4 * Mitsubishi S6R2-MPTK','Norway','-'
'M/F Julsund','2004 / 2019','Aker Aukra AS, Norway (#111)','Fjord1 ASA','Fjord1','83,9 m','16,7 m','2,6 m','1.410','4 * Volvo Penta D12 + Battery','Norway','Converted to hybrid ferry in 2019.'
'M/F Kommandøren','2018 ','Fjellstrand AS, Norway (#1698)','Fjord1 ASA','Fjord1','87,5 m','20,8 m','4,3 m','2.998','2 * Scania + Battery','Norway','-'
'M/F Korsfjord','2010 ','Gdanska Stocznia "Remontowa" SA, Poland (#1994/4)','Fjord1 ASA','Fjord1','122,68 m','16,22 m','3,5 m','2.971','3 * Cat C32-SR5 + Battery (2020-)','Norway','Converted to hybrid ferry in 2020.'
'M/F Kvernes','1976 ','Volda Mek. Verksted A/S, Norway (#12)','Fjord1 AS','Fjord1','51,05 m','11,25 m','3,22 m','698','MAN','Norway','-'
'M/F Lifjord','2010 ','Fiskerstrand Verft AS, Norway (#68)','Fjord1 ASA','Fjord1','102,85 m','15,7 m','3,65 m','2.463','2 * Caterpillar C32','Norway','-'
'M/F Losna','2016 ','Ada Shipyard, Turkey (#117)','Fjord1 ASA','Fjord1','75,8 m','14,2 m','?','1.795','?','Norway','-'
'M/F Lote','2006 ','Fiskerstrand Verft AS, Norway (#52)','Fjord1 ASA','Fjord1','109,0 m','16,8 m','3,4 m','2.984','4 * Catapillar 3508 B','Norway','-'
'M/F Lærdal','1997 / 2019','Fiskerstrand Verft AS, Norway (#42)','Fjord1 ASA','Fjord1','80,4 m','14,0 m','?','1.264','4 * Mitsubishi Typ S6R2 + Battery','Norway','Converted to hybrid ferry in 2019.'
'M/F Mastrafjord','2007 ','Søviknes Verft AS, Norway (#149)','Fjord1 ASA','Fjord1','129,8 m','18,7 m','4,5 m','6.612 / 6.994','2 * Rolls-Royce Marine KVGS-12G4 + 2 * Rolls-Royce Marine KVGS-16G4','Norway','-'
'M/F Moldefjord','2009 ','Gdanska Stocznia "Remontowa" SA, Poland (#1994/1)','Fjord1 ASA','Fjord1','122,69 m','16,20 m','3,5 m','2.971','3 * Cat C32-SR5 + Battery (2021-)','Norway','Converted to hybrid ferry in 2021.'
'M/F Møkstrafjord','2018 ','Tersan Shipyard, Turkey (#1075)','Fjord1 ASA','Fjord1','122,1 m','16,8 m','3,8 m','3.853','4 * Scania + Battery','Norway','-'
'M/F Norangsfjord','2010 ','Fiskarstrand Verft AS, Norway (#67)','Fjord1 ASA','Fjord1','113,56 m','16,8 m','3,4 m','2.979','4 * Caterpillar C32','Norway','-'
'M/F Nordfjord','2001 ','Fiskerstrand Verft AS, Norway (#48)','Fjord1 ASA','Fjord1','72,2 m','14,2 m','3,5 m','1.044','2 * Volvo Penta D49A','Norway','-'
'M/F Rauma','1988 ','Trønderverftet A/S, Norway (#61)','Fjord1 ASA','Fjord1','84,1 m','14,2 m','3,75 m','1.393','2 * KHD','Norway','-'
'M/F Raunefjord','2007 ','Aker Brattvaag AS, Norway (#115)','Fjord1 ASA','Fjord1','129,8 m','18,7 m','4,6 m','6.904','2 * Rolls-Royce Marine KVGS-12G4 + 2 * Rolls-Royce Marine KVGS-16G4','Norway','-'
'M/F Romsdal','1988 ','A.M. Liaaen A/S, Norway ','Fjord1 ASA','Fjord1','84,1 m','14,2 m','3,75 m','1.401','Deutz','Norway','-'
'M/F Romsdalsfjord','2010 ','Gdanska Stocznia "Remontowa" SA, Poland (#1994/3)','Fjord1 ASA','Fjord1','122,67 m','16,19 m','3,5 m','2.971','3 * Cat C32-SR5 + Battery (2020-)','Norway','Converted to hybrid ferry in 2020.'
'M/F Rovdehorn','2019 ','Havyard Ship Technology AS, Norway (#139)','Fjord1 ASA','Fjord1','111,0 m','17,0 m','?','2.641','4 * Volvo Penta D16C + Battery','Norway','-'
'M/F Rødvenfjord','2021 ','Tersan Shipyard, Turkey (#1097)','Fjord1 ASA','Fjord1','107,5 m','17,7 m','3,8 m','2.730','? + Battery','Norway','-'
'M/F Selje','1987 ','Trønderverft AS, Norway (#60)','Fjord1 ASA','Fjord1','83,5 m','13,7 m','3,75 m','1.280','Bergen-Diesel KRMB-8','Norway','-'
'M/F Sildafjord','2020 ','Sefine Shipyard, Turkey (#35)','Fjord1 ASA','Fjord1','84,32 m','17,0 m','4,04 m','2.985','2 * Caterpillar C32 + Battery','Norway','-'
'M/F Skopphorn','2019 ','Havyard Ship Technology AS, Norway (#140)','Fjord1 ASA','Fjord1','111,0 m','17,0 m','?','2.641','4 * Volvo Penta D16C + Battery','Norway','-'
'M/F Sognefjord','1984 ','Trønderverftet, Norway (#52)','Fjord1 Fylkesbaatane AS','Fjord1','73,51 m','13,7 m','3,73 m','1.439','Wichmann-Diesel','Norway','-'
'M/F Solnør','1977 ','A.M. Liaaen Mekaniske Verksted, Norway (#127)','Fjord1 ASA','Fjord1','64,36 m','11,25 m','3,1 m','765','?','Norway','-'
'M/F Solskjel','1981 ','A.M. Liaaen A/S, Norway (#137)','Fjord1 ASA','Fjord1','64,33 m','11,25 m','3,1 m','844','MAN B&W','Norway','-'
'M/F Stangvikfjord','2020 ','Havyard Ship Technology, Norway (#145)','Fjord1 ASA','Fjord1','67,2 m','14,8 m','3,75 m','2.288','? + Battery','Norway','-'
'M/F Stavangerfjord','2007 ','Søviknes Verft AS, Norway (#150)','Fjord1 ASA','Fjord1','129,8 m','18,7 m','4,5 m','6.612 / 6.994','2 * Rolls-Royce Marine KVGS-12G4 + 2 * Rolls-Royce Marine KVGS-16G4','Norway','-'
'M/F Storfjord','2011 ','Gdanska Stocznia "Remontowa" S.A., Poland (#1894/1)','Fjord1 AS','Fjord1','109,54 m','16,99 m','3,43 m','2.967','? + Battery','Norway','Converted to hybrid ferry in 2019.'
'M/F Sulafjord','1986 / 1995 / 2001 / 2011','Trønderverftet A/S, Norway (#57)','T-Finans AS','Fjord1','80,12 m / 86,24 m','14,5 m','4,5 m / 4,22 m','2.835 / 3.692','Normo','Norway','-'
'M/F Suløy','2019 ','Havyard Ship Technology AS, Norway (#137)','Fjord1 ASA','Fjord1','111,0 m','17,0 m','?','2.641','4 * Volvo Penta D16C + Battery','Norway','-'
'M/F Svanøy','1992 ','Johan Drage A/S, Norway (#393)','Fjord1 ASA','Fjord1','75,4 m','15,0 m','?','2.631','Wärtsilä/Wichmann','Norway','-'
'M/F Sykkylvsfjord','1975 ','Smedvik Mek. Verksted AS, Norway (#48)','Fjord1 MRF AS','Fjord1','64,36 m','11,25 m','3,09 m','765','?','Norway','-'
'M/F Tustna','2019 ','Cemre Shipyard, Turkey (#68)','Fjord1 ASA','Fjord1','95,56 m','14,8 m','3,6 m','2.828','2 * Caterpillar C32 + Battery','Norway','-'
'M/F Vestrått','2018 ','Havyard Ship Technology AS, Norway (#134)','Fjord1 ASA','Fjord1','66,4 m','14,2 m','3,8 m','2.159','? + Battery','Norway','-'
'M/F Veøy','1974 ','Hjørnungvaag Mekaniske Verksted, Norway (#20)','Fjord1 MRF AS','Fjord1','74,98 m','12,01 m','2,6 m','1.870','2 * Wichmann','Norway','-'
'M/F Volda','2002 / 2020','Gdanska Stocznia Remontova, Poland (#827)','Fjord1 ASA','Fjord1','87,6 m','16,0 m','3,6 m','1.986','2 * Caterpillar 3512 TAHD-B','Norway','-'
'M/F Vågsøy','2009 / 2019','Fiskerstrand Verft AS, Norway (#62)','Fjord1 ASA','Fjord1','54,6 m','14,04 m','3,15 m','777 / 870','?','Norway','-'
'M/F Årdal','2008 / 2019','Fiskerstrand Verft AS, Norway (#61)','Fjord1 ASA','Fjord1','93,9 m','15,7 m','3,65 m','2.365','2 * Catapillar C32 + Battery','Norway','Converted to hybrid ferry in 2019.'
'M/F Aurora af Helsingborg','1992 ','Langsten Slip & Båtbyggeri, Tomrafjord, Norway (#157)','HH Ferries Helsingborg Ab','ForSea Ferries','111,2 m','28,20 m','5,5 m','10.845 / 11.046','4 * Wärtsilä 6R32E + battery pack (2017-)
','Sweden','-'
'M/F Hamlet','1997 ','Finnyards A/S, Rauma, Finland (#412)','HH Ferries Helsingør ApS & Scandlines AB','ForSea Ferries','111,20 m','27,6 m','5,3 m','10.067','4 * Wärtsilä-Vasa 6R32E','Denmark','-'
'M/F Mercandia IV','1989 / 2012','North East Shipbuilders, Sunderland, UK (#3014)','HH-Ferries Øresund A/S','ForSea Ferries','95,80 m','15,00 m','3,61 m','4.296 / 4.511','10 * Cummins NTA-855-G2','Denmark','-'
'M/F Mercandia VIII','1987 ','North East Shipbuilders, Sunderland, UK (#3002)','HH-Ferries Øresund A/S','ForSea Ferries','95,8 m','15,0 m','3,61 m','4.296','10 * Cummins NTA-855-G2','Denmark','-'
'M/F Tycho Brahe','1991 / 2001 / 2017','Langsten Slip & Båtbyggeri, Tomrafjord, Norway (#156)','HH Ferries Helsingør ApS','ForSea Ferries','111,20 m','28,2 m','5,3 m','10.845 / 11.148 / 11.434','4 * Wärtsilä-Vasa 6R32E + battery pack (2017-)
','Denmark','-'
'M/F Lagatun','2018 ','Myklebust Verft AS, Norway (#390)','FosenNamsos Sjø AS','FosenNamsos Sjø','107,53 m','16,8 m','3,8 m','3.860','3 * Scania DI16 90M + Battery','Norway','-'
'M/F Munken','2018 ','Myklebust Verft AS, Norway (#391)','FosenNamsos Sjø AS','FosenNamsos Sjø','107,53 m','16,8 m','3,8 m','3.860','3 * Scania DI16 90M + Battery','Norway','-'
'M/F Trondheim','1992 ','Brattvåg Skipsverft AS, Norway (#55)','FosenNamsos Sjø AS','FosenNamsos Sjø','96,95 m','15,0 m','4,25 m','3.418','Wärtsilä Wichmann 10V28B','Norway','-'
'HSC Skane Jet','1998 ','Incat Australia Pte Ltd., Hobart (#49)','Vedali Shipping Co. Ltd.','FRS Baltic','91,30 m','26,00 m','3,7 m','5.619','4 * Ruston 20RK270M MKII','Cyprus','Has conquered Hales Trophy BLUE RIBAND of the Atlantic'
'M/F Ernst Sturm','1979 / 198? / 1989','Schiffswerft Hugo Peters, Germany (#571)','Elbfähre Glückstadt Wischhafen GmbH & Co. KG','FRS Elbfähre','48,1 m / 54,3 m / 57,0 m','14,45 m','1,5 m / 3 m ','513 / 585','2 * KHD-Diesel','Germany','-'
'M/F Glückstadt','1959 / 1969  / 1973','Schiffswerft Hugo Peters, Germany (#495)','Elbfähre Glückstadt Wischhafen GmbH & Co. KG','FRS Elbfähre','33,6 m / 40,0 m / 47,9 m','12,42 m / 12,42 m / 14,42 m','?','254 / 432','?','Germany','-'
'M/F Wilhelm Krooss','1971 / 1977','D.W. Kremer & Sohn, Germany (#1145)','Elbfähre Glückstadt Wischhafen GmbH & Co. KG','FRS Elbfähre','41,45 m / 48,11 m','14,45 m','1,6 m / 3 m ','480','2 * KHD-Diesel','Germany','-'
'M/F Wischhafen','1988 ','J. J. Sietas KG, Germany (#994)','Elbfähre Glückstadt Wischhafen GmbH & Co. KG','FRS Elbfähre','56,60 m','14,70 m','1,61 m ','400','2 * Catarpillar','Germany','-'
'HSC Algeciras Jet','1999 ','Kværner Fjellstrand, Norway (#1649)','Epellan Shipping Co Ltd','FRS Iberia','60,0 m','16,5 m','2,1 m','2.273','2 * Caterpillar 3618','Cyprus','-'
'HSC Ceuta Jet','1998 ','Kværner Fjellstrand, Norway (#1646)','Nifesos Shipping Co Ltd','FRS Iberia','60,0 m','16,5 m','2.9','2.273','2 * Caterpillar 3618','Cyprus','-'
'M/F Kattegat','1996 ','Ørskov Staalsibsværft A/S, Denmark (#191)','Paschamo Shipping Co. LTD','FRS Iberia','136,4 m','24,0 m','6,0 m','14.221 / 14.379','2 * MAN-B&W 9L35MC','Cyprus','-'
'HSC Levante Jet','2015 ','Incat Australia Pty Ltd., Hobart (#068)','Förde Reederei Seetouristik Iberia S.L.','FRS Iberia','85,2 m','26,2 m','3,4 m','5.537','4 * Caterpillar C280-16','Cyprus','-'
'M/F Miramar Express','1999 ','J.J. Sietas KG Schiffswerft GmbH & Co., Germany (#1184)','Kekepania Shipping Co. Ltd.','FRS Iberia','153,45 m','20,6 m','7,0 m','10.471','1 * Wärtsilä 12V46C','Cyprus','-'
'M/F Tanger Express','1996 / 2011','Ørskov Staalsibsværft A/S, Denmark (#192)','Red Fish Speedlines SARL','FRS Iberia','136,4 m','24,0 m','6,0 m','14.221','2 * MAN-B&W 9L35MC','Morocco','-'
'HSC Tarifa Jet','1997 ','Incat, Tasmania (#43)','Förde Reederei Seetouristik SL','FRS Iberia','86,62 m','26,0 m','3,63 m / 3,8 m','5.007 / 4.995','4 * Ruston 20RK270','Cyprus','-'
'M/F Römöexpress','1991 ','Fiskerstrand Verft AS, Norway (#39)','Iridania Shipping Co. Ltd.','FRS Syltfähre','95,95 m','15,0 m','4,25 m / 4,6 m','3.423','Bergen Diesel BRM-6','Cyprus','-'
'M/F Sylt Express','2005 ','Fiskerstrand Verft AS, Norway (#FV 51)','Baltic Spirit Shipping Co Ltd','FRS Syltfähre','88,16 m','16,1 m','3,7 m','3.652','4 * Mitsubishi S 12R-MPTA','Cyprus','Interior - Sylt Express http://www.ferry-site.dk/9321823.htm'
'M/F Mjølner-Fur','2011 ','Assens Skibsværft A/S, Denmark (#331)','Fursund Færgeri','Fursund Færgeri','42,4 m','13,5 m','2,5 m','475','2 * Scania DI16 42M','Denmark','-'
'M/F Sleipner-Fur','1996 ','Morsø Værft A/S, Denmark (#199)','Fursund Færgeri','Fursund Færgeri','42,0 m','13,0 m','3,2 m','362','2 * Scania DS 11','Denmark','-'
'M/F Orø','2003 ','Hvide Sande Skibs- og Bådebyggeri A/S, Denmark (#101)','Holbæk Kommune','Færgefarten Orø-Holbæk','41,88 m','9,3 m','3,6 m','330','2 * Scania DI 1486-1037','Denmark','-'
'M/F Ane Læsø','1995 ','Ørskov staalskibsværft, Denmark (#2002)','Læsø Kommune','Færgeselskabet Læsø','53,8 m','15,2 m','2,85 m','2.208','2 * B&W/Alpha 6L23/30 DKV','Denmark','-'
'M/F Margrete Læsø','1997 ','Norsøværftet A/S, Denmark (#227)','Læsø Kommune','Færgeselskabet Læsø','68,5 m','15,8 m','3,3 m','3.688','2 * MAN-B&W/Alpha 6L28/32A-DVO','Denmark','-'
'HSC Super Express','1998 ','Incat Australia Pte Ltd., Hobart (#47)','Golden Star Ferries SC.','Golden Star Ferries','91,3 m','26,0 m','3,7 m','5.902','4 * Caterpillar 20RK270','Greece','Has conquered Hales Trophy BLUE RIBAND of the Atlantic, in 1998.'
'M/F Superferry','1995 / 2016','Kanda Zosensho K.K., Japan (#360)','Golden Star Shipping Co','Golden Star Ferries','120,5 m','22,0 m','5,5 m','4.258 / 10.047','2 * Pielstick-Niigata','Greece','-'
'M/F Gaudos','2001 ','Malta Shipbuilding Co. Ltd. (#179)','Gozo channel Holding Co. Ltd.','Gozo Channel Line','85,4 m','18,6 m','4,1 m','4.893','4 * Normo Ulstein Bergen','Malta','-'
'M/F Malita','2002 ','Malta Shipbuilding Co. Ltd. (#180)','Gozo Channel Holding Co. Ltd.','Gozo Channel Line','85,4 m','18,6 m','4,1 m','4.893','4 * Normo Ulstein Bergen','Malta','-'
'M/F Nikolaos','1987 ','North East Shipbuilders, Sunderland, UK (#3001)','Ionion Lines Maritime Co.','Gozo Channel Line','95,0 m','15,27 m','3,5 m','4.101','10 * Cummins NTA-855-G2','Greece','-'
'M/F Ta' Pinu','2000 ','Malta Shipbuilding Co. Ltd. (#178)','Gozo Channel Holding Co. Ltd.','Gozo Channel Line','85,4 m','18,6 m','4,1 m','4.893','4 * Normo Ulstein Bergen','Malta','-'
'M/F Caroline Russ','1999 ','J.J. Sietas KG Schiffswerft GmbH & Co., Germany ','Caroline Russ Schiffahrts','Grandi Navi Veloci','153,45 m','20,85 m','7,0 m','10.488','1 * Wärtsilä 16V46B','Portugal','-'
'M/F Elisabeth Russ','1999 ','J.J. Sietas KG Schiffswerft GmbH & Co., Germany (#1186)','Elisabeth Russ Schiffahrts','Grandi Navi Veloci','153,45 m','20,85 m','7,0 m','10.471','1 * Wärtsilä 12V46B','Portugal','-'
'M/F Excellent','1998 ','Nuovi Cantieri Apuania S.p.A., Italy (#1206)','Grandi Navi Veloci Spa.','Grandi Navi Veloci','202,12 m','28 m','6,65 m','39.739 / 39.777','4 * Sulzer-Wärtsilä 8L46A','Italy','-'
'M/F Excelsior','1999 ','Fincantieri, Italy (#1202)','Grandi Navi Veloci Spa.','Grandi Navi Veloci','202,17 m','28 m','6,65 m','39.739 / 40.193','4 * Sulzer-Wärtsilä 8L46A','Italy','-'
'M/F Fantastic','1996 ','Nuovi Cantieri Apuania S.p.A., Italy (#1182)','Grandi Navi Veloci Spa.','Grandi Navi Veloci','188.22 m','27,6 m','6,6 m','35.186 / 35.222','4 * Sulzer 8ZA40S','Italy','-'
'M/F Forza','2010 ','Nuovi Canterie Apuani, Italy (#1243)','Grimaldi Holding','Grandi Navi Veloci','199,14 m','26,6 m','6,4 m','25.518','2 * Wärtsilä 12V46','Italy','-'
'M/F GNV Allegra','1987 ','Wartsila Turku Shipyard, Finland (#1292)','Malcovia Shipping Co. Ltd.','Grandi Navi Veloci','166,26 m','28,4 m','6,5 m','31.914','2 * Sulzer-Wärtsilä 12 ZAV 40 + 2 * Sulzer-Wärtsilä 6 ZAL 40 ','Cyprus','Interior - Oscar Wilde http://www.ferry-site.dk/8506311.htm'
